jid;LastName;FirstName;Gender;CourtType;President;Party 
2119;Schroeder;Mary;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
3587;Schroeder;Robert;Male;U.S. District Court;Barack Obama;Democratic
3168;Schroeder;Thomas;Male;U.S. District Court;George W. Bush;Republican
2959;Schwab;Arthur;Male;U.S. District Court;George W. Bush;Republican
2120;Schwartz;Allen;Male;U.S. District Court;William J. Clinton;Democratic
2121;Schwartz;Charles;Male;U.S. District Court;Gerald Ford;Republican
2122;Schwartz;Edward;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2123;Schwartz;Milton;Male;U.S. District Court;Jimmy Carter;Democratic
2124;Schwartz;Murray;Male;U.S. District Court;Richard M. Nixon;Republican
2125;Schwarzer;William;Male;U.S. District Court;Gerald Ford;Republican
2126;Schweinhaut;Henry;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2127;Schwellenbach;Lewis;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2128;Scirica;Anthony;Male;U.S. District Court;Ronald Reagan;Republican
3257;Scofield;Glenni;Male;Other;James A. Garfield;Republican
3399;Scola;Robert;Male;U.S. District Court;Barack Obama;Democratic
2129;Scott;Charles;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2130;Scott;George;Male;U.S. District Court;Warren G. Harding;Republican
2804;Scott;Jeanne;Female;U.S. District Court;William J. Clinton;Democratic
2131;Scott;Nauman;Male;U.S. District Court;Richard M. Nixon;Republican
2132;Scott;Thomas;Male;U.S. District Court;Ronald Reagan;Republican
3189;Scriven;Mary;Female;U.S. District Court;George W. Bush;Republican
4622996;Scudder;Michael;Male;U.S. Court of Appeals;Donald J. Trump;Republican
2133;Scullin;Frederick;Male;U.S. District Court;George H.W. Bush;Republican
3084;Seabright;J[ohn];Male;U.S. District Court;George W. Bush;Republican
2134;Seals;Woodrow;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2135;Seaman;William;Male;U.S. District Court;Grover Cleveland;Democratic
2136;Sear;Morey;Male;U.S. District Court;Gerald Ford;Republican
2137;Seay;Frank;Male;U.S. District Court;Jimmy Carter;Democratic
2138;Sedwick;John;Male;U.S. District Court;George H.W. Bush;Republican
3229;Seeborg;Richard;Male;U.S. District Court;Barack Obama;Democratic
3185;Seibel;Cathy;Female;U.S. District Court;George W. Bush;Republican
2139;Seitz;Collins;Male;U.S. Court of Appeals;Lyndon B. Johnson;Democratic
2810;Seitz;Patricia;Female;U.S. District Court;William J. Clinton;Democratic
4268606;Self;Tilman;Male;U.S. District Court;Donald J. Trump;Republican
2992;Selna;James;Male;U.S. District Court;George W. Bush;Republican
2140;Selya;Bruce;Male;U.S. District Court;Ronald Reagan;Republican
2141;Sentelle;David;Male;U.S. District Court;Ronald Reagan;Republican
2143;Senter;Lyonel;Male;U.S. District Court;Jimmy Carter;Democratic
2144;Sessions;Clarence;Male;U.S. District Court;William H. Taft;Republican
2145;Sessions;William;Male;U.S. District Court;William J. Clinton;Democratic
2146;Sessions;William;Male;U.S. District Court;Gerald Ford;Republican
2147;Seth;Oliver;Male;U.S. Court of Appeals;John F. Kennedy;Democratic
3148;Settle;Benjamin;Male;U.S. District Court;George W. Bush;Republican
2148;Settle;Thomas;Male;U.S. District Court;Ulysses Grant;Republican
2149;Severens;Henry;Male;U.S. District Court;Grover Cleveland;Democratic
2150;Sewall;David;Male;U.S. District Court;George Washington;
2151;Seybert;Joanna;Female;U.S. District Court;William J. Clinton;Democratic
2152;Seymour;Augustus;Male;U.S. District Court;Chester A. Arthur;Republican
2805;Seymour;Margaret;Female;U.S. District Court;William J. Clinton;Democratic
2153;Seymour;Stephanie;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
2154;Shabaz;John;Male;U.S. District Court;Ronald Reagan;Republican
3359;Shadid;James;Male;U.S. District Court;Barack Obama;Democratic
2155;Shadur;Milton;Male;U.S. District Court;Jimmy Carter;Democratic
3527;Shah;Manish;Male;U.S. District Court;Barack Obama;Democratic
2156;Shanahan;Thomas;Male;U.S. District Court;William J. Clinton;Democratic
2157;Shannon;Clyde;Male;U.S. District Court;Jimmy Carter;Democratic
2158;Shanstrom;Jack;Male;U.S. District Court;George H.W. Bush;Republican
2159;Shapiro;Norma;Female;U.S. District Court;Jimmy Carter;Democratic
2160;Sharp;Allen;Male;U.S. District Court;Richard M. Nixon;Republican
2161;Sharp;George;Male;U.S. District Court;Ronald Reagan;Republican
3370;Sharp;Kevin;Male;U.S. District Court;Barack Obama;Democratic
2162;Sharp;Morell;Male;U.S. District Court;Richard M. Nixon;Republican
3048;Sharpe;Gary;Male;U.S. District Court;George W. Bush;Republican
2163;Shaw;Charles;Male;U.S. District Court;William J. Clinton;Democratic
2164;Shaw;Elwyn;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2165;Shaw;John;Male;U.S. District Court;Jimmy Carter;Democratic
2166;Shaw;Robert;Male;U.S. District Court;John F. Kennedy;Democratic
2760;Shea;Edward;Male;U.S. District Court;William J. Clinton;Democratic
3446;Shea;Michael;Male;U.S. District Court;Barack Obama;Democratic
2167;Shedd;Dennis;Male;U.S. District Court;George H.W. Bush;Republican
2168;Sheehy;Joseph;Male;U.S. District Court;Harry S Truman;Democratic
2169;Shelbourne;Roy;Male;U.S. District Court;Harry S Truman;Democratic
2170;Shelby;David;Male;U.S. Circuit Court (1869-1911);William McKinley;Republican
3444;Shelby;Robert;Male;U.S. District Court;Barack Obama;Democratic
2171;Shell;Terry;Male;U.S. District Court;Gerald Ford;Republican
2172;Shepard;Seth;Male;U.S. Court of Appeals;Grover Cleveland;Democratic
3127;Shepherd;Bobby;Male;U.S. Court of Appeals;George W. Bush;Republican
2173;Shepley;George;Male;U.S. Circuit Court (1869-1911);Ulysses Grant;Republican
2174;Sheppard;William;Male;U.S. District Court;Theodore Roosevelt;Republican
2175;Sherburne;John;Male;U.S. District Court;Thomas Jefferson;Jeffersonian Republican
2176;Sheridan;Michael;Male;U.S. District Court;John F. Kennedy;Democratic
3120;Sheridan;Peter;Male;U.S. District Court;George W. Bush;Republican
2177;Sherman;Charles;Male;U.S. District Court;Andrew Johnson;Democratic
2178;Shields;William;Male;U.S. District Court;James Monroe;Jeffersonian Republican
2179;Shipman;Nathaniel;Male;U.S. District Court;Ulysses Grant;Republican
2180;Shipman;William;Male;U.S. District Court;James Buchanan;Democratic
3440;Shipp;Michael;Male;U.S. District Court;Barack Obama;Democratic
2181;Shiras;George;Male;Supreme Court;Benjamin Harrison;Republican
2182;Shiras;Oliver;Male;U.S. District Court;Chester A. Arthur;Republican
2183;Shoob;Marvin;Male;U.S. District Court;Jimmy Carter;Democratic
2184;Showalter;John;Male;U.S. Circuit Court (1869-1911);Grover Cleveland;Democratic
2185;Shubb;William;Male;U.S. District Court;George H.W. Bush;Republican
3467;Shwartz;Patty;Female;U.S. Court of Appeals;Barack Obama;Democratic
2186;Sibley;Samuel;Male;U.S. District Court;Woodrow Wilson;Democratic
2187;Siddons;Frederick;Male;U.S. District Court;Woodrow Wilson;Democratic
2188;Sifton;Charles;Male;U.S. District Court;Jimmy Carter;Democratic
2189;Silberman;Laurence;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2190;Siler;Eugene;Male;U.S. District Court;Gerald Ford;Republican
1681;Silver;Roslyn;Female;U.S. District Court;William J. Clinton;Democratic
2752;Silverman;Barry;Male;U.S. Court of Appeals;William J. Clinton;Democratic
2191;Simandle;Jerome;Male;U.S. District Court;George H.W. Bush;Republican
2192;Simmons;Paul;Male;U.S. District Court;Jimmy Carter;Democratic
3378;Simon;Michael;Male;U.S. District Court;Barack Obama;Democratic
2993;Simon;Philip;Male;U.S. District Court;George W. Bush;Republican
2193;Simons;Charles;Male;U.S. District Court;Warren G. Harding;Republican
2194;Simons;Charles;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2195;Simonton;Charles;Male;U.S. District Court;Grover Cleveland;Democratic
2196;Simpson;Charles;Male;U.S. District Court;Ronald Reagan;Republican
2197;Simpson;John;Male;U.S. District Court;Harry S Truman;Democratic
2873;Singal;George;Male;U.S. District Court;William J. Clinton;Democratic
2198;Singleton;James;Male;U.S. District Court;George H.W. Bush;Republican
2199;Singleton;John;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3250;Sinnott;Nicholas;Male;Other;Calvin Coolidge;Republican
2745;Sippel;Rodney;Male;U.S. District Court;William J. Clinton;Democratic
2746;Siragusa;Charles;Male;U.S. District Court;William J. Clinton;Democratic
2200;Sirica;John;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2201;Sitgreaves;John;Male;U.S. District Court;George Washington;
3401;Skavdahl;Scott;Male;U.S. District Court;Barack Obama;Democratic
2702;Skelton;Byron;Male;Other;Lyndon B. Johnson;Democratic
2202;Skinner;Roger;Male;U.S. District Court;James Monroe;Jeffersonian Republican
2203;Skinner;Walter;Male;U.S. District Court;Richard M. Nixon;Republican
2204;Skopil;Otto;Male;U.S. District Court;Richard M. Nixon;Republican
2205;Skretny;William;Male;U.S. District Court;George H.W. Bush;Republican
2772;Sleet;Gregory;Male;U.S. District Court;William J. Clinton;Democratic
2206;Slick;Thomas;Male;U.S. District Court;Calvin Coolidge;Republican
2759;Sloan;Richard;Male;U.S. District Court;William H. Taft;Republican
2207;Sloan;William;Male;U.S. District Court;Harry S Truman;Democratic
3194;Slomsky;Joel;Male;U.S. District Court;George W. Bush;Republican
2208;Sloviter;Dolores;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
2209;Smalkin;Frederic;Male;U.S. District Court;Ronald Reagan;Republican
2210;Smalley;David;Male;U.S. District Court;Franklin Pierce;Democratic
3332;Smith;Arthur;Male;Other;Dwight D. Eisenhower;Republican
2212;Smith;Caleb;Male;U.S. District Court;Abraham Lincoln;Republican
2211;Smith;Charles;Male;U.S. District Court;William J. Clinton;Democratic
2213;Smith;D[avid];Male;U.S. District Court;Ronald Reagan;Republican
3519;Smith;Edward;Male;U.S. District Court;Barack Obama;Democratic
2214;Smith;Edward;Male;Other;Jimmy Carter;Democratic
2215;Smith;Fern;Female;U.S. District Court;Ronald Reagan;Republican
2216;Smith;George;Male;U.S. District Court;Ronald Reagan;Republican
2217;Smith;Henry;Male;U.S. District Court;William H. Taft;Republican
3333;Smith;James;Male;Other;William H. Taft;Republican
2218;Smith;Jeremiah;Male;U.S. Circuit Court (1801-1802);John Adams;Federalist
2219;Smith;Jerry;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2220;Smith;John;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2221;Smith;John;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2948;Smith;Lavenski;Male;U.S. Court of Appeals;George W. Bush;Republican
3113;Smith;Milan;Male;U.S. Court of Appeals;George W. Bush;Republican
3137;Smith;N[orman];Male;U.S. Court of Appeals;George W. Bush;Republican
2222;Smith;Orma;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2223;Smith;Ortrie;Male;U.S. District Court;William J. Clinton;Democratic
2224;Smith;Randle;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2225;Smith;Rebecca;Female;U.S. District Court;George H.W. Bush;Republican
6595041;Smith;Rodney;Female;U.S. District Court;Donald J. Trump;Republican
2226;Smith;Russell;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2227;Smith;Sidney;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2228;Smith;Talbot;Male;U.S. District Court;John F. Kennedy;Democratic
2229;Smith;Walter;Male;U.S. Circuit Court (1869-1911);William H. Taft;Republican
2230;Smith;Walter;Male;U.S. District Court;Ronald Reagan;Republican
2972;Smith;William;Male;U.S. District Court;George W. Bush;Republican
2231;Smith;William;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2232;Smith;William;Male;U.S. District Court;Woodrow Wilson;Democratic
2895;Smith Camp;Laurie;Female;U.S. District Court;George W. Bush;Republican
3093;Smoak;John;Male;U.S. District Court;George W. Bush;Republican
2233;Smyth;Constantine;Male;U.S. Court of Appeals;Woodrow Wilson;Democratic
2234;Sneed;Joseph;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
2235;Sneeden;Emory;Male;U.S. Court of Appeals;Ronald Reagan;Republican
3182;Snow;G.;Male;U.S. District Court;George W. Bush;Republican
2747;Snyder;Christina;Female;U.S. District Court;William J. Clinton;Democratic
2236;Snyder;Daniel;Male;U.S. District Court;Richard M. Nixon;Republican
2237;Sobeloff;Simon;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2238;Sofaer;Abraham;Male;U.S. District Court;Jimmy Carter;Democratic
2239;Solis;Jorge;Male;U.S. District Court;George H.W. Bush;Republican
2240;Solomon;Gus;Male;U.S. District Court;Harry S Truman;Democratic
2241;Soper;Morris;Male;U.S. District Court;Warren G. Harding;Republican
2242;Sorg;Herbert;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3545;Sorokin;Leo;Male;U.S. District Court;Barack Obama;Democratic
3539;Soto;James;Male;U.S. District Court;Barack Obama;Democratic
2243;Sotomayor;Sonia;Female;U.S. District Court;George H.W. Bush;Republican
2244;Souter;David;Male;U.S. Court of Appeals;George H.W. Bush;Republican
3163;Southwick;Leslie;Male;U.S. Court of Appeals;George W. Bush;Republican
2245;Sparks;Sam;Male;U.S. District Court;George H.W. Bush;Republican
2246;Sparks;William;Male;U.S. Court of Appeals;Herbert Hoover;Republican
2247;Sparr;Daniel;Male;U.S. District Court;George H.W. Bush;Republican
2248;Spatt;Arthur;Male;U.S. District Court;George H.W. Bush;Republican
2249;Speakman;Howard;Male;U.S. District Court;Harry S Truman;Democratic
2250;Spears;Adrian;Male;U.S. District Court;John F. Kennedy;Democratic
2251;Speer;Emory;Male;U.S. District Court;Chester A. Arthur;Republican
2252;Spellman;Eugene;Male;U.S. District Court;Jimmy Carter;Democratic
2253;Spencer;James;Male;U.S. District Court;Ronald Reagan;Republican
2254;Spiegel;S.;Male;U.S. District Court;Jimmy Carter;Democratic
2255;Sporkin;Stanley;Male;U.S. District Court;Ronald Reagan;Republican
2256;Sprague;Peleg;Male;U.S. District Court;John Tyler;Whig
2257;Sprecher;Robert;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
3007;Springmann;Theresa;Female;U.S. District Court;George W. Bush;Republican
2258;Sprizzo;John;Male;U.S. District Court;Ronald Reagan;Republican
2259;Sprouse;James;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
2260;Squatrito;Dominic;Male;U.S. District Court;William J. Clinton;Democratic
3477;Srinivasan;Srikanth;Male;U.S. Court of Appeals;Barack Obama;Democratic
2957;St. Eve;Amy;Female;U.S. District Court;George W. Bush;Republican
2261;St. Sure;Adolphus;Male;U.S. District Court;Calvin Coolidge;Republican
2262;Stadtmueller;Joseph;Male;U.S. District Court;Ronald Reagan;Republican
2263;Stafford;Wendell;Male;U.S. District Court;Theodore Roosevelt;Republican
2264;Stafford;William;Male;U.S. District Court;Gerald Ford;Republican
2265;Stagg;Thomas;Male;U.S. District Court;Richard M. Nixon;Republican
2266;Stahl;David;Male;U.S. Court of Appeals;Lyndon B. Johnson;Democratic
2267;Stahl;Norman;Male;U.S. District Court;George H.W. Bush;Republican
2268;Staker;Robert;Male;U.S. District Court;Jimmy Carter;Democratic
2269;Staley;Austin;Male;U.S. Court of Appeals;Harry S Truman;Democratic
2270;Stamp;Frederick;Male;U.S. District Court;George H.W. Bush;Republican
3217;Stanceu;Timothy;Male;Other;George W. Bush;Republican
2271;Standish;William;Male;U.S. District Court;Ronald Reagan;Republican
2272;Stanley;Arthur;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2273;Stanley;Edwin;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2274;Stanton;Louis;Male;U.S. District Court;Ronald Reagan;Republican
2275;Stapleton;Walter;Male;U.S. District Court;Richard M. Nixon;Republican
3291;Stark;Leonard;Male;U.S. District Court;Barack Obama;Democratic
2276;Starr;Kenneth;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2277;Starr;Raymond;Male;U.S. District Court;Harry S Truman;Democratic
3081;Starrett;Keith;Male;U.S. District Court;George W. Bush;Republican
3286;Staton;Josephine;Female;U.S. District Court;Barack Obama;Democratic
2278;Stearns;Richard;Male;U.S. District Court;William J. Clinton;Democratic
2279;Steckler;William;Male;U.S. District Court;Harry S Truman;Democratic
2771;Steeh;George;Male;U.S. District Court;William J. Clinton;Democratic
2280;Steel;Edwin;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2879;Steele;John;Male;U.S. District Court;William J. Clinton;Democratic
2986;Steele;William;Male;U.S. District Court;George W. Bush;Republican
2281;Steger;William;Male;U.S. District Court;Richard M. Nixon;Republican
2282;Stein;Sidney;Male;U.S. District Court;William J. Clinton;Democratic
3063;Stengel;Lawrence;Male;U.S. District Court;George W. Bush;Republican
2283;Stephens;Albert;Male;U.S. District Court;John F. Kennedy;Democratic
2284;Stephens;Albert;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2285;Stephens;Harold;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
2286;Stephens;William;Male;U.S. District Court;Thomas Jefferson;Jeffersonian Republican
2287;Stephenson;Roy;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2288;Sterling;Ross;Male;U.S. District Court;Gerald Ford;Republican
2289;Stern;Herbert;Male;U.S. District Court;Richard M. Nixon;Republican
2290;Stevens;John;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
2291;Stevens;Joseph;Male;U.S. District Court;Ronald Reagan;Republican
2837;Stewart;Brian;Male;U.S. District Court;William J. Clinton;Democratic
2292;Stewart;Carl;Male;U.S. Court of Appeals;William J. Clinton;Democratic
2293;Stewart;Charles;Male;U.S. District Court;Richard M. Nixon;Republican
2294;Stewart;Potter;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
2295;Stewart;William;Male;U.S. District Court;Harry S Truman;Democratic
2296;Stiehl;William;Male;U.S. District Court;Ronald Reagan;Republican
3575;Stivers;Gregory;Male;U.S. District Court;Barack Obama;Democratic
2297;Stohr;Donald;Male;U.S. District Court;George H.W. Bush;Republican
2298;Stokes;John;Male;U.S. District Court;George Washington;
3592;Stoll;Kara;Female;U.S. Court of Appeals;Barack Obama;Democratic
2299;Stone;Harlan;Male;Supreme Court;Calvin Coolidge;Republican
2300;Stone;Kimbrough;Male;U.S. Court of Appeals;Woodrow Wilson;Democratic
2301;Stone;Patrick;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2302;Story;Joseph;Male;Supreme Court;James Madison;Jeffersonian Republican
2749;Story;Richard;Male;U.S. District Court;William J. Clinton;Democratic
2303;Story;William;Male;U.S. District Court;Ulysses Grant;Republican
2304;Stotler;Alicemarie;Female;U.S. District Court;Ronald Reagan;Republican
3294;Stranch;Jane;Female;U.S. Court of Appeals;Barack Obama;Democratic
3602;Strand;Leonard;Male;U.S. District Court;Barack Obama;Democratic
2305;Strand;Roger;Male;U.S. District Court;Ronald Reagan;Republican
4097796;Stras;David;Male;U.S. Court of Appeals;Donald J. Trump;Republican
2778;Straub;Chester;Male;U.S. Court of Appeals;William J. Clinton;Democratic
2306;Strom;Lyle;Male;U.S. District Court;Ronald Reagan;Republican
2307;Strong;William;Male;Supreme Court;Ulysses Grant;Republican
2308;Strum;Louie;Male;U.S. District Court;Herbert Hoover;Republican
2309;Stuart;William;Male;U.S. District Court;Richard M. Nixon;Republican
3186;Suddaby;Glenn;Male;U.S. District Court;George W. Bush;Republican
2310;Sugarman;Sidney;Male;U.S. District Court;Harry S Truman;Democratic
2311;Suhrheinrich;Richard;Male;U.S. District Court;Ronald Reagan;Republican
3014;Suko;Lonny;Male;U.S. District Court;George W. Bush;Republican
2312;Sullivan;Emmet;Male;U.S. District Court;William J. Clinton;Democratic
2313;Sullivan;George;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3324;Sullivan;Jerry;Male;Other;None (reassignment);None (reassignment)
2314;Sullivan;John;Male;U.S. District Court;George Washington;
2315;Sullivan;Philip;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3149;Sullivan;Richard;Male;U.S. District Court;George W. Bush;Republican
5197996;Summerhays;Robert;Male;U.S. District Court;Donald J. Trump;Republican
2869;Surrick;R[ichard];Male;U.S. District Court;William J. Clinton;Democratic
2316;Sutherland;George;Male;Supreme Court;Warren G. Harding;Republican
2317;Suttle;Dorwin;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3010;Sutton;Jeffrey;Male;U.S. Court of Appeals;George W. Bush;Republican
2318;Swaim;Hardress;Male;U.S. Court of Appeals;Harry S Truman;Democratic
2883;Swain;Laura;Female;U.S. District Court;William J. Clinton;Democratic
2319;Swan;Henry;Male;U.S. District Court;Benjamin Harrison;Republican
2320;Swan;Thomas;Male;U.S. Court of Appeals;Calvin Coolidge;Republican
2321;Swayne;Charles;Male;U.S. District Court;Benjamin Harrison;Republican
2322;Swayne;Noah;Male;Supreme Court;Abraham Lincoln;Republican
2323;Sweeney;George;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
5153451;Sweeney;James;Male;U.S. District Court;Donald J. Trump;Republican
2324;Sweet;Robert;Male;U.S. District Court;Jimmy Carter;Democratic
2325;Sweigert;William;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2698;Swinford;Mac;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2326;Swing;Philip;Male;U.S. District Court;Ulysses Grant;Republican
2327;Switzer;Carroll;Male;U.S. District Court;Harry S Truman;Democratic
2328;Swygert;Luther;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3074;Sykes;Diane;Female;U.S. Court of Appeals;George W. Bush;Republican
2329;Symes;John;Male;U.S. District Court;Warren G. Harding;Republican
2330;Tacha;Deanell;Female;U.S. Court of Appeals;Ronald Reagan;Republican
2331;Taft;William;Male;U.S. Circuit Court (1869-1911);Benjamin Harrison;Republican
2755;Tagle;Hilda;Female;U.S. District Court;William J. Clinton;Democratic
2332;Tait;Charles;Male;U.S. District Court;James Monroe;Jeffersonian Republican
2333;Takasugi;Robert;Male;U.S. District Court;Gerald Ford;Republican
2334;Tallmadge;Matthias;Male;U.S. District Court;Thomas Jefferson;Jeffersonian Republican
2870;Tallman;Richard;Male;U.S. Court of Appeals;William J. Clinton;Democratic
3531;Talwani;Indira;Female;U.S. District Court;Barack Obama;Democratic
2335;Tamm;Edward;Male;U.S. District Court;Harry S Truman;Democratic
2336;Taney;Roger;Male;Supreme Court;Andrew Jackson;Democratic
2337;Tang;Thomas;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
2338;Tanner;Jack;Male;U.S. District Court;Jimmy Carter;Democratic
2712;Tappan;Benjamin;Male;U.S. District Court;Andrew Jackson;Democratic
3462;Taranto;Richard;Male;U.S. Court of Appeals;Barack Obama;Democratic
2773;Tarnow;Arthur;Male;U.S. District Court;William J. Clinton;Democratic
2339;Tashima;Atsushi;Male;U.S. District Court;Jimmy Carter;Democratic
2340;Tate;Albert;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
2341;Tatel;David;Male;U.S. Court of Appeals;William J. Clinton;Democratic
2342;Tauro;Joseph;Male;U.S. District Court;Richard M. Nixon;Republican
2343;Tavares;Cyrus;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2344;Tayler;Robert;Male;U.S. District Court;Theodore Roosevelt;Republican
2345;Taylor;Anna;Female;U.S. District Court;Jimmy Carter;Democratic
2346;Taylor;Fredrick;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2347;Taylor;Gary;Male;U.S. District Court;George H.W. Bush;Republican
2699;Taylor;George;Male;U.S. District Court;Calvin Coolidge;Republican
2348;Taylor;George;Male;U.S. Circuit Court (1801-1802);John Adams;Federalist
2349;Taylor;Robert;Male;U.S. District Court;Harry S Truman;Democratic
2350;Taylor;William;Male;U.S. District Court;Lyndon B. Johnson;Democratic
5019311;Teeter;Holly;Female;U.S. District Court;Donald J. Trump;Republican
2351;Tehan;Robert;Male;U.S. District Court;Harry S Truman;Democratic
2887;Teilborg;James;Male;U.S. District Court;William J. Clinton;Democratic
2352;Teitelbaum;Hubert;Male;U.S. District Court;Richard M. Nixon;Republican
2353;Telesca;Michael;Male;U.S. District Court;Ronald Reagan;Republican
2354;Templar;Henry;Male;U.S. District Court;John F. Kennedy;Democratic
2355;Tenney;Asa;Male;U.S. District Court;William McKinley;Republican
2356;Tenney;Charles;Male;U.S. District Court;John F. Kennedy;Democratic
2357;Tevrizian;Dickran;Male;U.S. District Court;Ronald Reagan;Republican
2358;Thacher;Thomas;Male;U.S. District Court;Calvin Coolidge;Republican
3423;Thacker;Stephanie;Female;U.S. Court of Appeals;Barack Obama;Democratic
3166;Thapar;Amul;Male;U.S. District Court;George W. Bush;Republican
3430;Tharp;John;Male;U.S. District Court;Barack Obama;Democratic
2359;Thayer;Amos;Male;U.S. District Court;Grover Cleveland;Democratic
2360;Theis;Frank;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2361;Thomas;Alfred;Male;U.S. District Court;Benjamin Harrison;Republican
2362;Thomas;Clarence;Male;U.S. Court of Appeals;George H.W. Bush;Republican
2363;Thomas;Daniel;Male;U.S. District Court;Harry S Truman;Democratic
2364;Thomas;Edward;Male;U.S. District Court;William McKinley;Republican
2365;Thomas;Edwin;Male;U.S. District Court;Woodrow Wilson;Democratic
2366;Thomas;Seth;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
2367;Thomas;Sidney;Male;U.S. Court of Appeals;William J. Clinton;Democratic
2368;Thomas;William;Male;U.S. District Court;Lyndon B. Johnson;Democratic
2369;Thomason;Robert;Male;U.S. District Court;Harry S Truman;Democratic
2370;Thompson;Albert;Male;U.S. District Court;William McKinley;Republican
2371;Thompson;Alvin;Male;U.S. District Court;William J. Clinton;Democratic
2372;Thompson;Anne;Female;U.S. District Court;Jimmy Carter;Democratic
2373;Thompson;Bruce;Male;U.S. District Court;John F. Kennedy;Democratic
2374;Thompson;David;Male;U.S. Court of Appeals;Ronald Reagan;Republican
2375;Thompson;Gordon;Male;U.S. District Court;Richard M. Nixon;Republican
2376;Thompson;Joseph;Male;U.S. District Court;William H. Taft;Republican
2377;Thompson;Myron;Male;U.S. District Court;Jimmy Carter;Democratic
3233;Thompson;Ojetta;Female;U.S. Court of Appeals;Barack Obama;Democratic
2378;Thompson;Ralph;Male;U.S. District Court;Gerald Ford;Republican
2379;Thompson;Roby;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2380;Thompson;Smith;Male;Supreme Court;James Monroe;Jeffersonian Republican
2381;Thomsen;Roszel;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2382;Thomson;W.;Male;U.S. District Court;Woodrow Wilson;Democratic
2383;Thornberry;William;Male;U.S. District Court;John F. Kennedy;Democratic
2384;Thornburg;Lacy;Male;U.S. District Court;William J. Clinton;Democratic
2385;Thornton;Thomas;Male;U.S. District Court;Harry S Truman;Democratic
2748;Thrash;Thomas;Male;U.S. District Court;William J. Clinton;Democratic
2819;Thruston;Buckner;Male;U.S. Circuit Court (other);James Madison;Jeffersonian Republican
2386;Tidwell;George;Male;U.S. District Court;Jimmy Carter;Democratic
3457;Tigar;Jon;Male;U.S. District Court;Barack Obama;Democratic
2387;Tilghman;William;Male;U.S. Circuit Court (1801-1802);John Adams;Federalist
2388;Tilley;Norwood;Male;U.S. District Court;Ronald Reagan;Republican
2779;Tilson;William;Male;U.S. District Court;Calvin Coolidge;Republican
2389;Timbers;William;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2390;Timlin;Robert;Male;U.S. District Court;William J. Clinton;Democratic
2391;Timmerman;George;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
2392;Tinder;John;Male;U.S. District Court;Ronald Reagan;Republican
3046;Titus;Roger;Male;U.S. District Court;George W. Bush;Republican
